source_row,fiscal_year,quarter,project_type,service_group,project_name,target_participants,applicants,actual_participants,passed,revenue,expense,reported_profit,satisfaction,unit
1430,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากสินค้า AZUKI NO CHIKARA จำนวน 3 รายการ,0.0,0.0,0.0,0.0,5320.0,0.0,0.0,0.0,ศูนย์การแปล
1431,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากผลิตภัณฑ์เกาหลี CLABIANE จำนวน 9 รายการ,0.0,0.0,0.0,0.0,7840.0,0.0,0.0,0.0,ศูนย์การแปล
1432,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_KEYPORTION,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,ศูนย์การแปล
1433,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลาก SWEET POTATO BAUMKUCHEN (MUJI BRAND),0.0,0.0,0.0,0.0,1345.0,0.0,0.0,0.0,ศูนย์การแปล
1434,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,สคริปต์รายการ : Bangkok Trip – ลัดเลาะมองกรุง ตอนที่ 6 : สัมผัส กรุงเทพฯ เมืองสร้างสรรค์ด้านการออกแบบ,0.0,0.0,0.0,0.0,4150.0,0.0,0.0,0.0,ศูนย์การแปล
1435,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,แบบสอบถาม BIDQ-S,0.0,0.0,0.0,0.0,2280.0,0.0,0.0,0.0,ศูนย์การแปล
1436,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,แบบสอบถาม,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,ศูนย์การแปล
1437,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_MARUBISHI,0.0,0.0,0.0,0.0,1345.0,0.0,0.0,0.0,ศูนย์การแปล
1438,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,คู่มือผลไม้,0.0,0.0,0.0,0.0,18100.0,0.0,0.0,0.0,ศูนย์การแปล
1439,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารภาษาฝรั่งเศส,0.0,0.0,0.0,0.0,35700.0,0.0,0.0,0.0,ศูนย์การแปล
1440,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากผลิตภัณฑ์ Nepia Oshiri Celeb wet tissue,0.0,0.0,0.0,0.0,1730.0,0.0,0.0,0.0,ศูนย์การแปล
1441,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_IKEDA food,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,ศูนย์การแปล
1442,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารการรับประกันสินค้าและบริการ,0.0,0.0,0.0,0.0,4350.0,0.0,0.0,0.0,ศูนย์การแปล
1443,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,สินค้าอาหาร จำนวน 21 รายการ,0.0,0.0,0.0,0.0,10075.0,0.0,0.0,0.0,ศูนย์การแปล
1444,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารจีน Mascot Bath Ball,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,ศูนย์การแปล
1445,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,กล่องผลิตภัณฑ์นีเวีย,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,ศูนย์การแปล
1446,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,สินค้า wet wipe,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,ศูนย์การแปล
1447,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลาก Sea Urchin Cream Sauce และ Squid Ink Sauce,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,ศูนย์การแปล
1448,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,บทเรียนออนไลน์,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,ศูนย์การแปล
1449,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารสัญญา,0.0,0.0,0.0,0.0,3160.0,0.0,0.0,0.0,ศูนย์การแปล
1450,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารโนตารี,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,ศูนย์การแปล
1451,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ใบปริญญา,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,ศูนย์การแปล
1452,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,สูติบัตร,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,ศูนย์การแปล
1453,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารจีน ISO Hangzhou,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,ศูนย์การแปล
1454,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_MEN NO SUNAOSHI,0.0,0.0,0.0,0.0,1235.0,0.0,0.0,0.0,ศูนย์การแปล
1455,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารน้ำหอม Morii 30 ML จำนวน 5 รายการ,0.0,0.0,0.0,0.0,21020.0,0.0,0.0,0.0,ศูนย์การแปล
1456,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร HALLASAN SOJU 2 รายการ,0.0,0.0,0.0,0.0,6660.0,0.0,0.0,0.0,ศูนย์การแปล
1457,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ผลไม้ อัตลักษณ์ 40 จังหวัด,0.0,0.0,0.0,0.0,22280.0,0.0,0.0,0.0,ศูนย์การแปล
1458,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร MUCIRB จำนวน 5 ฉบับ,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,ศูนย์การแปล
1459,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,สินค้าอาหาร จำนวน 9 รายการ,0.0,0.0,0.0,0.0,4375.0,0.0,0.0,0.0,ศูนย์การแปล
1460,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_taimatsuri hiroba,0.0,0.0,0.0,0.0,1345.0,0.0,0.0,0.0,ศูนย์การแปล
1461,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,หนังสือตัวแทนจำหน่าย,0.0,0.0,0.0,0.0,630.0,0.0,0.0,0.0,ศูนย์การแปล
1462,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร Business Cert_ของเล่น 2 รายการ,0.0,0.0,0.0,0.0,2260.0,0.0,0.0,0.0,ศูนย์การแปล
1463,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลาก Shrimp & Tomato Cream Sauce,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,ศูนย์การแปล
1464,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,Label Cosmetics จำนวน 4 รายการ,0.0,0.0,0.0,0.0,6180.0,0.0,0.0,0.0,ศูนย์การแปล
1465,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_Asakura,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,ศูนย์การแปล
1466,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสารภาษาญี่ปุ่น,0.0,0.0,0.0,0.0,23400.0,0.0,0.0,0.0,ศูนย์การแปล
1467,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ISO_Mamaris,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,ศูนย์การแปล
1468,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลาก_Gel cleaner,0.0,0.0,0.0,0.0,4200.0,0.0,0.0,0.0,ศูนย์การแปล
1469,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลาก Supporter จำนวน 4 รายการ,0.0,0.0,0.0,0.0,3100.0,0.0,0.0,0.0,ศูนย์การแปล
1470,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ผลิตภัณฑ์เกาหลี ILSO จำนวน 3 รายการ,0.0,0.0,0.0,0.0,2680.0,0.0,0.0,0.0,ศูนย์การแปล
1471,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากผลิตภัณฑ์ BLCA จำนวน 3 รายการ,0.0,0.0,0.0,0.0,3010.0,0.0,0.0,0.0,ศูนย์การแปล
1472,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,MediAnswer TRIPLE SHOT COLLAGEN MASK,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,ศูนย์การแปล
1473,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,เอกสาร ASAKURA จำนวน 6 ฉบับ,0.0,0.0,0.0,0.0,6250.0,0.0,0.0,0.0,ศูนย์การแปล
1474,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากสินค้า ANNYO FOOT PACK จำนวน 3 รายการ,0.0,0.0,0.0,0.0,3670.0,0.0,0.0,0.0,ศูนย์การแปล
1475,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ฉลากผลิตภัณฑ์ CNP Propolis Energy Active Ampule & Mask Set,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,ศูนย์การแปล
1476,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ผลิตภัณฑ์เกาหลี 23 รายการ,0.0,0.0,0.0,0.0,22410.0,0.0,0.0,0.0,ศูนย์การแปล
1477,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,ผลิตภัณฑ์ HYALURONIC AICD MELTING PATCH,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,ศูนย์การแปล
1478,2567,ไม่ระบุ,บริการวิชาการแบบมีรายได้,ไม่ระบุ,การสำรวจและทดสอบเส้นทางการท่องเที่ยวแหล่งเรียนรู้เชิงศาสนาและอารยธรรมสุวรรณภูมิที่เกี่ยวเนื่องกับอารยธรรมพรรณภูมิ,0.0,0.0,0.0,0.0,16030.0,0.0,0.0,0.0,ศูนย์การแปล
